source,region,country,year,metric_type,value
Energy Institute,Asia Pacific,New Zealand,1996,CO₂ emissions from energy (MtCO₂),29.04492963
Energy Institute,Asia Pacific,South Korea,1996,CO₂ emissions from energy (MtCO₂),413.6194948
Energy Institute,Asia Pacific,Sri Lanka,1996,CO₂ emissions from energy (MtCO₂),8.660274634
Energy Institute,Asia Pacific,China,1997,CO₂ emissions from energy (MtCO₂),3142.331461
Energy Institute,Asia Pacific,Other Asia Pacific,1997,CO₂ emissions from energy (MtCO₂),105.7466311
Energy Institute,Asia Pacific,New Zealand,1997,CO₂ emissions from energy (MtCO₂),31.06393555
Energy Institute,Asia Pacific,Vietnam,1997,CO₂ emissions from energy (MtCO₂),38.03081107
Energy Institute,Asia Pacific,Bangladesh,1997,CO₂ emissions from energy (MtCO₂),20.81740952
Energy Institute,Asia Pacific,China Hong Kong SAR,1997,CO₂ emissions from energy (MtCO₂),49.04382946
Energy Institute,Asia Pacific,Australia,1997,CO₂ emissions from energy (MtCO₂),327.8983915
Energy Institute,Asia Pacific,Sri Lanka,1997,CO₂ emissions from energy (MtCO₂),8.886924441
Energy Institute,Asia Pacific,Indonesia,1997,CO₂ emissions from energy (MtCO₂),230.5032959
Energy Institute,Asia Pacific,South Korea,1997,CO₂ emissions from energy (MtCO₂),438.2457764
Energy Institute,Asia Pacific,India,1997,CO₂ emissions from energy (MtCO₂),854.9767694
Energy Institute,Asia Pacific,Malaysia,1997,CO₂ emissions from energy (MtCO₂),114.0286326
Energy Institute,Asia Pacific,Thailand,1997,CO₂ emissions from energy (MtCO₂),178.6945066
Energy Institute,Asia Pacific,Singapore,1997,CO₂ emissions from energy (MtCO₂),102.4039985
Energy Institute,Asia Pacific,Japan,1997,CO₂ emissions from energy (MtCO₂),1216.131021
Energy Institute,Asia Pacific,Pakistan,1997,CO₂ emissions from energy (MtCO₂),85.31844115
Energy Institute,Asia Pacific,Taiwan,1997,CO₂ emissions from energy (MtCO₂),191.8669492
Energy Institute,Asia Pacific,Philippines,1997,CO₂ emissions from energy (MtCO₂),71.68504413
Energy Institute,Asia Pacific,Philippines,1998,CO₂ emissions from energy (MtCO₂),70.84613889
Energy Institute,Asia Pacific,Singapore,1998,CO₂ emissions from energy (MtCO₂),101.2021697
Energy Institute,Asia Pacific,Japan,1998,CO₂ emissions from energy (MtCO₂),1188.042455
Energy Institute,Asia Pacific,China Hong Kong SAR,1998,CO₂ emissions from energy (MtCO₂),50.80836444
Energy Institute,Asia Pacific,Taiwan,1998,CO₂ emissions from energy (MtCO₂),203.9729821
Energy Institute,Asia Pacific,India,1998,CO₂ emissions from energy (MtCO₂),895.6974019
Energy Institute,Asia Pacific,Thailand,1998,CO₂ emissions from energy (MtCO₂),162.491541
Energy Institute,Asia Pacific,Other Asia Pacific,1998,CO₂ emissions from energy (MtCO₂),100.5128008
Energy Institute,Asia Pacific,Bangladesh,1998,CO₂ emissions from energy (MtCO₂),21.1452589
Energy Institute,Asia Pacific,Vietnam,1998,CO₂ emissions from energy (MtCO₂),41.52215076
Energy Institute,Asia Pacific,Australia,1998,CO₂ emissions from energy (MtCO₂),337.400432
Energy Institute,Asia Pacific,China,1998,CO₂ emissions from energy (MtCO₂),3139.807925
Energy Institute,Asia Pacific,Sri Lanka,1998,CO₂ emissions from energy (MtCO₂),9.25766171
Energy Institute,Asia Pacific,Malaysia,1998,CO₂ emissions from energy (MtCO₂),108.2583841
Energy Institute,Asia Pacific,South Korea,1998,CO₂ emissions from energy (MtCO₂),376.5942389
Energy Institute,Asia Pacific,New Zealand,1998,CO₂ emissions from energy (MtCO₂),29.7593124
Energy Institute,Asia Pacific,Indonesia,1998,CO₂ emissions from energy (MtCO₂),228.4846052
Energy Institute,Asia Pacific,Pakistan,1998,CO₂ emissions from energy (MtCO₂),88.66062331
Energy Institute,Asia Pacific,India,1999,CO₂ emissions from energy (MtCO₂),914.3058076
Energy Institute,Asia Pacific,Pakistan,1999,CO₂ emissions from energy (MtCO₂),94.38696789
Energy Institute,Asia Pacific,Singapore,1999,CO₂ emissions from energy (MtCO₂),99.95250573
Energy Institute,Asia Pacific,Philippines,1999,CO₂ emissions from energy (MtCO₂),68.70269222
Energy Institute,Asia Pacific,Sri Lanka,1999,CO₂ emissions from energy (MtCO₂),9.978723851
Energy Institute,Asia Pacific,Other Asia Pacific,1999,CO₂ emissions from energy (MtCO₂),107.1485071
Energy Institute,Asia Pacific,Japan,1999,CO₂ emissions from energy (MtCO₂),1220.212663
Energy Institute,Asia Pacific,Bangladesh,1999,CO₂ emissions from energy (MtCO₂),21.88956349
Energy Institute,Asia Pacific,Australia,1999,CO₂ emissions from energy (MtCO₂),352.9742852
Energy Institute,Asia Pacific,Taiwan,1999,CO₂ emissions from energy (MtCO₂),214.8353815
Energy Institute,Asia Pacific,Thailand,1999,CO₂ emissions from energy (MtCO₂),168.5468542
Energy Institute,Asia Pacific,China Hong Kong SAR,1999,CO₂ emissions from energy (MtCO₂),50.18034758
Energy Institute,Asia Pacific,New Zealand,1999,CO₂ emissions from energy (MtCO₂),31.01743265
Energy Institute,Asia Pacific,Vietnam,1999,CO₂ emissions from energy (MtCO₂),40.61500157
Energy Institute,Asia Pacific,South Korea,1999,CO₂ emissions from energy (MtCO₂),410.504769
Energy Institute,Asia Pacific,Malaysia,1999,CO₂ emissions from energy (MtCO₂),113.541877
Energy Institute,Asia Pacific,Indonesia,1999,CO₂ emissions from energy (MtCO₂),247.0255321
Energy Institute,Asia Pacific,China,1999,CO₂ emissions from energy (MtCO₂),3268.474017
Energy Institute,Asia Pacific,Malaysia,2000,CO₂ emissions from energy (MtCO₂),131.3807115
Energy Institute,Asia Pacific,Thailand,2000,CO₂ emissions from energy (MtCO₂),169.582503
Energy Institute,Asia Pacific,Sri Lanka,2000,CO₂ emissions from energy (MtCO₂),11.48514997
Energy Institute,Asia Pacific,Indonesia,2000,CO₂ emissions from energy (MtCO₂),264.0443918
Energy Institute,Asia Pacific,Japan,2000,CO₂ emissions from energy (MtCO₂),1251.066975
Energy Institute,Asia Pacific,South Korea,2000,CO₂ emissions from energy (MtCO₂),437.208234
Energy Institute,Asia Pacific,China Hong Kong SAR,2000,CO₂ emissions from energy (MtCO₂),53.39226817
Energy Institute,Asia Pacific,China,2000,CO₂ emissions from energy (MtCO₂),3327.983884
Energy Institute,Asia Pacific,Pakistan,2000,CO₂ emissions from energy (MtCO₂),97.87207855
Energy Institute,Asia Pacific,Vietnam,2000,CO₂ emissions from energy (MtCO₂),47.49222172
Energy Institute,Asia Pacific,Singapore,2000,CO₂ emissions from energy (MtCO₂),107.096293
Energy Institute,Asia Pacific,Bangladesh,2000,CO₂ emissions from energy (MtCO₂),23.51299741
Energy Institute,Asia Pacific,Other Asia Pacific,2000,CO₂ emissions from energy (MtCO₂),115.0967823
Energy Institute,Asia Pacific,India,2000,CO₂ emissions from energy (MtCO₂),959.5225483
Energy Institute,Asia Pacific,Philippines,2000,CO₂ emissions from energy (MtCO₂),69.01165762
Energy Institute,Asia Pacific,New Zealand,2000,CO₂ emissions from energy (MtCO₂),31.55672112
Energy Institute,Asia Pacific,Australia,2000,CO₂ emissions from energy (MtCO₂),355.0638814
Energy Institute,Asia Pacific,Taiwan,2000,CO₂ emissions from energy (MtCO₂),232.4052788
Energy Institute,Asia Pacific,Indonesia,2001,CO₂ emissions from energy (MtCO₂),286.7532504
Energy Institute,Asia Pacific,Thailand,2001,CO₂ emissions from energy (MtCO₂),176.5855723
Energy Institute,Asia Pacific,India,2001,CO₂ emissions from energy (MtCO₂),968.2486014
Energy Institute,Asia Pacific,Vietnam,2001,CO₂ emissions from energy (MtCO₂),51.94219111
Energy Institute,Asia Pacific,South Korea,2001,CO₂ emissions from energy (MtCO₂),450.6181741
Energy Institute,Asia Pacific,Singapore,2001,CO₂ emissions from energy (MtCO₂),117.5355401
Energy Institute,Asia Pacific,China Hong Kong SAR,2001,CO₂ emissions from energy (MtCO₂),70.00870769
Energy Institute,Asia Pacific,Philippines,2001,CO₂ emissions from energy (MtCO₂),69.14775568
Energy Institute,Asia Pacific,Japan,2001,CO₂ emissions from energy (MtCO₂),1241.98537
Energy Institute,Asia Pacific,Bangladesh,2001,CO₂ emissions from energy (MtCO₂),27.68354158
Energy Institute,Asia Pacific,Australia,2001,CO₂ emissions from energy (MtCO₂),356.8283109
Energy Institute,Asia Pacific,Other Asia Pacific,2001,CO₂ emissions from energy (MtCO₂),119.4784508
Energy Institute,Asia Pacific,Malaysia,2001,CO₂ emissions from energy (MtCO₂),137.2955563
Energy Institute,Asia Pacific,New Zealand,2001,CO₂ emissions from energy (MtCO₂),33.91039871
Energy Institute,Asia Pacific,Pakistan,2001,CO₂ emissions from energy (MtCO₂),98.99021304
Energy Institute,Asia Pacific,Taiwan,2001,CO₂ emissions from energy (MtCO₂),230.1766289
Energy Institute,Asia Pacific,China,2001,CO₂ emissions from energy (MtCO₂),3489.727143
Energy Institute,Asia Pacific,Sri Lanka,2001,CO₂ emissions from energy (MtCO₂),11.21526568
Energy Institute,Asia Pacific,Australia,2002,CO₂ emissions from energy (MtCO₂),363.4055923
Energy Institute,Asia Pacific,China,2002,CO₂ emissions from energy (MtCO₂),3809.264031
Energy Institute,Asia Pacific,Taiwan,2002,CO₂ emissions from energy (MtCO₂),239.7049125
Energy Institute,Asia Pacific,Vietnam,2002,CO₂ emissions from energy (MtCO₂),58.14193062
Energy Institute,Asia Pacific,South Korea,2002,CO₂ emissions from energy (MtCO₂),468.935295
Energy Institute,Asia Pacific,India,2002,CO₂ emissions from energy (MtCO₂),1011.726747
Energy Institute,Asia Pacific,Bangladesh,2002,CO₂ emissions from energy (MtCO₂),29.53064957
Energy Institute,Asia Pacific,Thailand,2002,CO₂ emissions from energy (MtCO₂),187.7889577
Energy Institute,Asia Pacific,New Zealand,2002,CO₂ emissions from energy (MtCO₂),33.84626046
Energy Institute,Asia Pacific,Philippines,2002,CO₂ emissions from energy (MtCO₂),68.42137749
Energy Institute,Asia Pacific,Singapore,2002,CO₂ emissions from energy (MtCO₂),111.7996069
Energy Institute,Asia Pacific,China Hong Kong SAR,2002,CO₂ emissions from energy (MtCO₂),67.1927954
Energy Institute,Asia Pacific,Japan,2002,CO₂ emissions from energy (MtCO₂),1244.009752
Energy Institute,Asia Pacific,Pakistan,2002,CO₂ emissions from energy (MtCO₂),102.1261606
Energy Institute,Asia Pacific,Indonesia,2002,CO₂ emissions from energy (MtCO₂),294.8333374
Energy Institute,Asia Pacific,Other Asia Pacific,2002,CO₂ emissions from energy (MtCO₂),115.3641077
Energy Institute,Asia Pacific,Malaysia,2002,CO₂ emissions from energy (MtCO₂),145.542318
Energy Institute,Asia Pacific,Sri Lanka,2002,CO₂ emissions from energy (MtCO₂),11.98815116
Energy Institute,Asia Pacific,Japan,2003,CO₂ emissions from energy (MtCO₂),1288.166762
Energy Institute,Asia Pacific,Thailand,2003,CO₂ emissions from energy (MtCO₂),197.2005613
Energy Institute,Asia Pacific,Singapore,2003,CO₂ emissions from energy (MtCO₂),103.681477
Energy Institute,Asia Pacific,Bangladesh,2003,CO₂ emissions from energy (MtCO₂),30.58509734
Energy Institute,Asia Pacific,Indonesia,2003,CO₂ emissions from energy (MtCO₂),332.4450599
Energy Institute,Asia Pacific,India,2003,CO₂ emissions from energy (MtCO₂),1052.263178
Energy Institute,Asia Pacific,Sri Lanka,2003,CO₂ emissions from energy (MtCO₂),11.92478673
Energy Institute,Asia Pacific,South Korea,2003,CO₂ emissions from energy (MtCO₂),478.2927966
Energy Institute,Asia Pacific,Vietnam,2003,CO₂ emissions from energy (MtCO₂),63.52691547
Energy Institute,Asia Pacific,Other Asia Pacific,2003,CO₂ emissions from energy (MtCO₂),120.1031969
Energy Institute,Asia Pacific,Philippines,2003,CO₂ emissions from energy (MtCO₂),70.13401214
Energy Institute,Asia Pacific,Malaysia,2003,CO₂ emissions from energy (MtCO₂),159.7924814
Energy Institute,Asia Pacific,China Hong Kong SAR,2003,CO₂ emissions from energy (MtCO₂),71.26468775
Energy Institute,Asia Pacific,Taiwan,2003,CO₂ emissions from energy (MtCO₂),249.0544162
Energy Institute,Asia Pacific,China,2003,CO₂ emissions from energy (MtCO₂),4494.135862
Energy Institute,Asia Pacific,New Zealand,2003,CO₂ emissions from energy (MtCO₂),36.03235433
Energy Institute,Asia Pacific,Australia,2003,CO₂ emissions from energy (MtCO₂),369.816082
Energy Institute,Asia Pacific,Pakistan,2003,CO₂ emissions from energy (MtCO₂),107.263123
Energy Institute,Asia Pacific,India,2004,CO₂ emissions from energy (MtCO₂),1115.269744
Energy Institute,Asia Pacific,China Hong Kong SAR,2004,CO₂ emissions from energy (MtCO₂),78.46372172
Energy Institute,Asia Pacific,Sri Lanka,2004,CO₂ emissions from energy (MtCO₂),11.74399359
Energy Institute,Asia Pacific,New Zealand,2004,CO₂ emissions from energy (MtCO₂),35.15761723
Energy Institute,Asia Pacific,Bangladesh,2004,CO₂ emissions from energy (MtCO₂),32.91793472
Energy Institute,Asia Pacific,Malaysia,2004,CO₂ emissions from energy (MtCO₂),174.1448768
Energy Institute,Asia Pacific,Taiwan,2004,CO₂ emissions from energy (MtCO₂),258.936514
Energy Institute,Asia Pacific,China,2004,CO₂ emissions from energy (MtCO₂),5317.167723
Energy Institute,Asia Pacific,South Korea,2004,CO₂ emissions from energy (MtCO₂),487.8243329
Energy Institute,Asia Pacific,Australia,2004,CO₂ emissions from energy (MtCO₂),382.8627746
Energy Institute,Asia Pacific,Pakistan,2004,CO₂ emissions from energy (MtCO₂),118.0881896
Energy Institute,Asia Pacific,Other Asia Pacific,2004,CO₂ emissions from energy (MtCO₂),122.5809585
Energy Institute,Asia Pacific,Japan,2004,CO₂ emissions from energy (MtCO₂),1273.181393
Energy Institute,Asia Pacific,Singapore,2004,CO₂ emissions from energy (MtCO₂),116.199782
Energy Institute,Asia Pacific,Thailand,2004,CO₂ emissions from energy (MtCO₂),216.0152661
Energy Institute,Asia Pacific,Vietnam,2004,CO₂ emissions from energy (MtCO₂),82.00094407
Energy Institute,Asia Pacific,Philippines,2004,CO₂ emissions from energy (MtCO₂),71.63761483
Energy Institute,Asia Pacific,Indonesia,2004,CO₂ emissions from energy (MtCO₂),323.325853
Energy Institute,Asia Pacific,India,2005,CO₂ emissions from energy (MtCO₂),1203.235274
Energy Institute,Asia Pacific,Vietnam,2005,CO₂ emissions from energy (MtCO₂),87.54801559
Energy Institute,Asia Pacific,Other Asia Pacific,2005,CO₂ emissions from energy (MtCO₂),128.2226275
Energy Institute,Asia Pacific,China,2005,CO₂ emissions from energy (MtCO₂),6079.2593
Energy Institute,Asia Pacific,Singapore,2005,CO₂ emissions from energy (MtCO₂),127.2668645
Energy Institute,Asia Pacific,Thailand,2005,CO₂ emissions from energy (MtCO₂),223.9219945
Energy Institute,Asia Pacific,Pakistan,2005,CO₂ emissions from energy (MtCO₂),120.4854857
Energy Institute,Asia Pacific,Indonesia,2005,CO₂ emissions from energy (MtCO₂),333.3586061
Energy Institute,Asia Pacific,Japan,2005,CO₂ emissions from energy (MtCO₂),1308.812322
Energy Institute,Asia Pacific,Australia,2005,CO₂ emissions from energy (MtCO₂),382.9215133
Energy Institute,Asia Pacific,Malaysia,2005,CO₂ emissions from energy (MtCO₂),187.6886633
Energy Institute,Asia Pacific,Philippines,2005,CO₂ emissions from energy (MtCO₂),72.52739741
Energy Institute,Asia Pacific,New Zealand,2005,CO₂ emissions from energy (MtCO₂),37.30041124
Energy Institute,Asia Pacific,Taiwan,2005,CO₂ emissions from energy (MtCO₂),264.2107837
Energy Institute,Asia Pacific,Bangladesh,2005,CO₂ emissions from energy (MtCO₂),36.53082204
Energy Institute,Asia Pacific,South Korea,2005,CO₂ emissions from energy (MtCO₂),496.4437694
Energy Institute,Asia Pacific,Sri Lanka,2005,CO₂ emissions from energy (MtCO₂),13.60724145
Energy Institute,Asia Pacific,China Hong Kong SAR,2005,CO₂ emissions from energy (MtCO₂),75.76791356
Energy Institute,Asia Pacific,Other Asia Pacific,2006,CO₂ emissions from energy (MtCO₂),132.9209554
Energy Institute,Asia Pacific,Pakistan,2006,CO₂ emissions from energy (MtCO₂),130.3083303
Energy Institute,Asia Pacific,China,2006,CO₂ emissions from energy (MtCO₂),6659.973594
Energy Institute,Asia Pacific,Sri Lanka,2006,CO₂ emissions from energy (MtCO₂),13.86973257
Energy Institute,Asia Pacific,India,2006,CO₂ emissions from energy (MtCO₂),1255.059228
Energy Institute,Asia Pacific,Malaysia,2006,CO₂ emissions from energy (MtCO₂),187.4626635
Energy Institute,Asia Pacific,Taiwan,2006,CO₂ emissions from energy (MtCO₂),273.3071749
Energy Institute,Asia Pacific,New Zealand,2006,CO₂ emissions from energy (MtCO₂),37.22944164
Energy Institute,Asia Pacific,Indonesia,2006,CO₂ emissions from energy (MtCO₂),352.5351243
Energy Institute,Asia Pacific,Thailand,2006,CO₂ emissions from energy (MtCO₂),225.9433214
Energy Institute,Asia Pacific,Philippines,2006,CO₂ emissions from energy (MtCO₂),67.01210034
Energy Institute,Asia Pacific,Bangladesh,2006,CO₂ emissions from energy (MtCO₂),40.52393702
Energy Institute,Asia Pacific,South Korea,2006,CO₂ emissions from energy (MtCO₂),501.4880103
Energy Institute,Asia Pacific,Vietnam,2006,CO₂ emissions from energy (MtCO₂),73.44819684
Energy Institute,Asia Pacific,Singapore,2006,CO₂ emissions from energy (MtCO₂),140.2956884
Energy Institute,Asia Pacific,Japan,2006,CO₂ emissions from energy (MtCO₂),1285.482976
Energy Institute,Asia Pacific,China Hong Kong SAR,2006,CO₂ emissions from energy (MtCO₂),79.92621072
