source,region,country,year,metric_type,value
Energy Institute,Asia Pacific,Thailand,2004,Primary energy consumption (EJ),3.563032271
Energy Institute,Asia Pacific,Vietnam,2004,Primary energy consumption (EJ),1.251988456
Energy Institute,Asia Pacific,Philippines,2004,Primary energy consumption (EJ),1.149341303
Energy Institute,Asia Pacific,Indonesia,2004,Primary energy consumption (EJ),4.95304808
Energy Institute,Asia Pacific,India,2005,Primary energy consumption (EJ),16.59030118
Energy Institute,Asia Pacific,Vietnam,2005,Primary energy consumption (EJ),1.331248604
Energy Institute,Asia Pacific,Other Asia Pacific,2005,Primary energy consumption (EJ),1.836931528
Energy Institute,Asia Pacific,China,2005,Primary energy consumption (EJ),75.69779453
Energy Institute,Asia Pacific,Singapore,2005,Primary energy consumption (EJ),1.93243699
Energy Institute,Asia Pacific,Thailand,2005,Primary energy consumption (EJ),3.676022145
Energy Institute,Asia Pacific,Pakistan,2005,Primary energy consumption (EJ),2.327343157
Energy Institute,Asia Pacific,Indonesia,2005,Primary energy consumption (EJ),5.097651781
Energy Institute,Asia Pacific,Japan,2005,Primary energy consumption (EJ),22.86870494
Energy Institute,Asia Pacific,Australia,2005,Primary energy consumption (EJ),5.077260756
Energy Institute,Asia Pacific,Malaysia,2005,Primary energy consumption (EJ),3.006283047
Energy Institute,Asia Pacific,Philippines,2005,Primary energy consumption (EJ),1.149628767
Energy Institute,Asia Pacific,New Zealand,2005,Primary energy consumption (EJ),0.823531568
Energy Institute,Asia Pacific,Taiwan,2005,Primary energy consumption (EJ),4.351506184
Energy Institute,Asia Pacific,Bangladesh,2005,Primary energy consumption (EJ),0.684476477
Energy Institute,Asia Pacific,South Korea,2005,Primary energy consumption (EJ),9.451685042
Energy Institute,Asia Pacific,Sri Lanka,2005,Primary energy consumption (EJ),0.222431031
Energy Institute,Asia Pacific,China Hong Kong SAR,2005,Primary energy consumption (EJ),0.972325675
Energy Institute,Asia Pacific,Other Asia Pacific,2006,Primary energy consumption (EJ),1.914797319
Energy Institute,Asia Pacific,Pakistan,2006,Primary energy consumption (EJ),2.452794578
Energy Institute,Asia Pacific,China,2006,Primary energy consumption (EJ),82.9739989
Energy Institute,Asia Pacific,Sri Lanka,2006,Primary energy consumption (EJ),0.238802565
Energy Institute,Asia Pacific,India,2006,Primary energy consumption (EJ),17.47751927
Energy Institute,Asia Pacific,Malaysia,2006,Primary energy consumption (EJ),3.037798501
Energy Institute,Asia Pacific,Taiwan,2006,Primary energy consumption (EJ),4.467950886
Energy Institute,Asia Pacific,New Zealand,2006,Primary energy consumption (EJ),0.828951996
Energy Institute,Asia Pacific,Indonesia,2006,Primary energy consumption (EJ),5.184733726
Energy Institute,Asia Pacific,Thailand,2006,Primary energy consumption (EJ),3.754794382
Energy Institute,Asia Pacific,Philippines,2006,Primary energy consumption (EJ),1.0991153
Energy Institute,Asia Pacific,Bangladesh,2006,Primary energy consumption (EJ),0.740665836
Energy Institute,Asia Pacific,South Korea,2006,Primary energy consumption (EJ),9.608683001
Energy Institute,Asia Pacific,Vietnam,2006,Primary energy consumption (EJ),1.22028559
Energy Institute,Asia Pacific,Singapore,2006,Primary energy consumption (EJ),2.127527909
Energy Institute,Asia Pacific,Japan,2006,Primary energy consumption (EJ),22.8089581
Energy Institute,Asia Pacific,China Hong Kong SAR,2006,Primary energy consumption (EJ),1.028708899
Energy Institute,Asia Pacific,Australia,2006,Primary energy consumption (EJ),5.295016448
Energy Institute,Asia Pacific,Taiwan,2007,Primary energy consumption (EJ),4.654203544
Energy Institute,Asia Pacific,South Korea,2007,Primary energy consumption (EJ),9.896906541
Energy Institute,Asia Pacific,Other Asia Pacific,2007,Primary energy consumption (EJ),1.865819794
Energy Institute,Asia Pacific,Sri Lanka,2007,Primary energy consumption (EJ),0.242784597
Energy Institute,Asia Pacific,Thailand,2007,Primary energy consumption (EJ),3.883149919
Energy Institute,Asia Pacific,India,2007,Primary energy consumption (EJ),18.96825601
Energy Institute,Asia Pacific,Vietnam,2007,Primary energy consumption (EJ),1.332985917
Energy Institute,Asia Pacific,China Hong Kong SAR,2007,Primary energy consumption (EJ),1.094452044
Energy Institute,Asia Pacific,China,2007,Primary energy consumption (EJ),90.17847081
Energy Institute,Asia Pacific,Indonesia,2007,Primary energy consumption (EJ),5.564516479
Energy Institute,Asia Pacific,Singapore,2007,Primary energy consumption (EJ),2.287462762
Energy Institute,Asia Pacific,Philippines,2007,Primary energy consumption (EJ),1.140477098
Energy Institute,Asia Pacific,New Zealand,2007,Primary energy consumption (EJ),0.826055332
Energy Institute,Asia Pacific,Malaysia,2007,Primary energy consumption (EJ),3.240203717
Energy Institute,Asia Pacific,Australia,2007,Primary energy consumption (EJ),5.422201321
Energy Institute,Asia Pacific,Bangladesh,2007,Primary energy consumption (EJ),0.761674667
Energy Institute,Asia Pacific,Pakistan,2007,Primary energy consumption (EJ),2.607878014
Energy Institute,Asia Pacific,Japan,2007,Primary energy consumption (EJ),22.58816913
Energy Institute,Asia Pacific,Australia,2008,Primary energy consumption (EJ),5.514283673
Energy Institute,Asia Pacific,Taiwan,2008,Primary energy consumption (EJ),4.481820224
Energy Institute,Asia Pacific,Vietnam,2008,Primary energy consumption (EJ),1.645950924
Energy Institute,Asia Pacific,Bangladesh,2008,Primary energy consumption (EJ),0.801988133
Energy Institute,Asia Pacific,Indonesia,2008,Primary energy consumption (EJ),5.628762852
Energy Institute,Asia Pacific,Philippines,2008,Primary energy consumption (EJ),1.179174533
Energy Institute,Asia Pacific,Thailand,2008,Primary energy consumption (EJ),3.882760897
Energy Institute,Asia Pacific,South Korea,2008,Primary energy consumption (EJ),10.06167424
Energy Institute,Asia Pacific,Malaysia,2008,Primary energy consumption (EJ),3.357441559
Energy Institute,Asia Pacific,Sri Lanka,2008,Primary energy consumption (EJ),0.228872893
Energy Institute,Asia Pacific,Other Asia Pacific,2008,Primary energy consumption (EJ),1.935812838
Energy Institute,Asia Pacific,China Hong Kong SAR,2008,Primary energy consumption (EJ),1.018271824
Energy Institute,Asia Pacific,Japan,2008,Primary energy consumption (EJ),22.17071468
Energy Institute,Asia Pacific,India,2008,Primary energy consumption (EJ),20.07550441
Energy Institute,Asia Pacific,Pakistan,2008,Primary energy consumption (EJ),2.62079403
Energy Institute,Asia Pacific,China,2008,Primary energy consumption (EJ),93.67366702
Energy Institute,Asia Pacific,Singapore,2008,Primary energy consumption (EJ),2.439516058
Energy Institute,Asia Pacific,New Zealand,2008,Primary energy consumption (EJ),0.828321372
Energy Institute,Asia Pacific,Pakistan,2009,Primary energy consumption (EJ),2.655382947
Energy Institute,Asia Pacific,Malaysia,2009,Primary energy consumption (EJ),3.250975214
Energy Institute,Asia Pacific,New Zealand,2009,Primary energy consumption (EJ),0.826285
Energy Institute,Asia Pacific,Taiwan,2009,Primary energy consumption (EJ),4.349864148
Energy Institute,Asia Pacific,Sri Lanka,2009,Primary energy consumption (EJ),0.232055422
Energy Institute,Asia Pacific,Japan,2009,Primary energy consumption (EJ),20.23916793
Energy Institute,Asia Pacific,Philippines,2009,Primary energy consumption (EJ),1.193047842
Energy Institute,Asia Pacific,Vietnam,2009,Primary energy consumption (EJ),1.68381139
Energy Institute,Asia Pacific,China,2009,Primary energy consumption (EJ),97.77203649
Energy Institute,Asia Pacific,Bangladesh,2009,Primary energy consumption (EJ),0.882928633
Energy Institute,Asia Pacific,South Korea,2009,Primary energy consumption (EJ),10.11801426
Energy Institute,Asia Pacific,China Hong Kong SAR,2009,Primary energy consumption (EJ),1.11189001
Energy Institute,Asia Pacific,India,2009,Primary energy consumption (EJ),21.57066935
Energy Institute,Asia Pacific,Singapore,2009,Primary energy consumption (EJ),2.621975616
Energy Institute,Asia Pacific,Other Asia Pacific,2009,Primary energy consumption (EJ),1.946832944
Energy Institute,Asia Pacific,Indonesia,2009,Primary energy consumption (EJ),5.782267781
Energy Institute,Asia Pacific,Thailand,2009,Primary energy consumption (EJ),3.992088107
Energy Institute,Asia Pacific,Australia,2009,Primary energy consumption (EJ),5.43436046
Energy Institute,Asia Pacific,Sri Lanka,2010,Primary energy consumption (EJ),0.250617226
Energy Institute,Asia Pacific,New Zealand,2010,Primary energy consumption (EJ),0.846468283
Energy Institute,Asia Pacific,Other Asia Pacific,2010,Primary energy consumption (EJ),2.131654384
Energy Institute,Asia Pacific,Australia,2010,Primary energy consumption (EJ),5.431819051
Energy Institute,Asia Pacific,China Hong Kong SAR,2010,Primary energy consumption (EJ),1.156232517
Energy Institute,Asia Pacific,Taiwan,2010,Primary energy consumption (EJ),4.660329607
Energy Institute,Asia Pacific,Japan,2010,Primary energy consumption (EJ),21.54167814
Energy Institute,Asia Pacific,Vietnam,2010,Primary energy consumption (EJ),1.944810836
Energy Institute,Asia Pacific,Indonesia,2010,Primary energy consumption (EJ),6.258005695
Energy Institute,Asia Pacific,Bangladesh,2010,Primary energy consumption (EJ),0.903630843
Energy Institute,Asia Pacific,India,2010,Primary energy consumption (EJ),22.50477488
Energy Institute,Asia Pacific,China,2010,Primary energy consumption (EJ),104.6001941
Energy Institute,Asia Pacific,Thailand,2010,Primary energy consumption (EJ),4.24600157
Energy Institute,Asia Pacific,Malaysia,2010,Primary energy consumption (EJ),3.358707349
Energy Institute,Asia Pacific,Philippines,2010,Primary energy consumption (EJ),1.227711585
Energy Institute,Asia Pacific,South Korea,2010,Primary energy consumption (EJ),10.92690463
Energy Institute,Asia Pacific,Pakistan,2010,Primary energy consumption (EJ),2.666736818
Energy Institute,Asia Pacific,Singapore,2010,Primary energy consumption (EJ),2.783934591
Energy Institute,Asia Pacific,Other Asia Pacific,2011,Primary energy consumption (EJ),2.092051548
Energy Institute,Asia Pacific,Singapore,2011,Primary energy consumption (EJ),2.889193051
Energy Institute,Asia Pacific,China,2011,Primary energy consumption (EJ),112.8115282
Energy Institute,Asia Pacific,Thailand,2011,Primary energy consumption (EJ),4.364935469
Energy Institute,Asia Pacific,Malaysia,2011,Primary energy consumption (EJ),3.417128428
Energy Institute,Asia Pacific,Bangladesh,2011,Primary energy consumption (EJ),0.977473068
Energy Institute,Asia Pacific,South Korea,2011,Primary energy consumption (EJ),11.43449354
Energy Institute,Asia Pacific,Indonesia,2011,Primary energy consumption (EJ),6.610932036
Energy Institute,Asia Pacific,Philippines,2011,Primary energy consumption (EJ),1.252212963
Energy Institute,Asia Pacific,New Zealand,2011,Primary energy consumption (EJ),0.849949855
Energy Institute,Asia Pacific,Taiwan,2011,Primary energy consumption (EJ),4.644559616
Energy Institute,Asia Pacific,Vietnam,2011,Primary energy consumption (EJ),2.149711051
Energy Institute,Asia Pacific,Australia,2011,Primary energy consumption (EJ),5.61096849
Energy Institute,Asia Pacific,Japan,2011,Primary energy consumption (EJ),20.40914887
Energy Institute,Asia Pacific,India,2011,Primary energy consumption (EJ),23.73253515
Energy Institute,Asia Pacific,Pakistan,2011,Primary energy consumption (EJ),2.664946006
Energy Institute,Asia Pacific,China Hong Kong SAR,2011,Primary energy consumption (EJ),1.185591807
Energy Institute,Asia Pacific,Sri Lanka,2011,Primary energy consumption (EJ),0.272084304
Energy Institute,Asia Pacific,Bangladesh,2012,Primary energy consumption (EJ),1.061829639
Energy Institute,Asia Pacific,Vietnam,2012,Primary energy consumption (EJ),2.247235053
Energy Institute,Asia Pacific,Japan,2012,Primary energy consumption (EJ),20.21718203
Energy Institute,Asia Pacific,South Korea,2012,Primary energy consumption (EJ),11.57865606
Energy Institute,Asia Pacific,Indonesia,2012,Primary energy consumption (EJ),6.824838726
Energy Institute,Asia Pacific,Malaysia,2012,Primary energy consumption (EJ),3.738267818
Energy Institute,Asia Pacific,India,2012,Primary energy consumption (EJ),25.01526723
Energy Institute,Asia Pacific,China,2012,Primary energy consumption (EJ),117.4470456
Energy Institute,Asia Pacific,Pakistan,2012,Primary energy consumption (EJ),2.476209408
Energy Institute,Asia Pacific,Other Asia Pacific,2012,Primary energy consumption (EJ),2.161481808
Energy Institute,Asia Pacific,Philippines,2012,Primary energy consumption (EJ),1.295591348
Energy Institute,Asia Pacific,Singapore,2012,Primary energy consumption (EJ),2.895602349
Energy Institute,Asia Pacific,Australia,2012,Primary energy consumption (EJ),5.53000668
Energy Institute,Asia Pacific,Thailand,2012,Primary energy consumption (EJ),4.654334468
Energy Institute,Asia Pacific,Sri Lanka,2012,Primary energy consumption (EJ),0.28062884
Energy Institute,Asia Pacific,New Zealand,2012,Primary energy consumption (EJ),0.856251533
Energy Institute,Asia Pacific,Taiwan,2012,Primary energy consumption (EJ),4.60578045
Energy Institute,Asia Pacific,China Hong Kong SAR,2012,Primary energy consumption (EJ),1.13936205
Energy Institute,Asia Pacific,Philippines,2013,Primary energy consumption (EJ),1.385784106
Energy Institute,Asia Pacific,Indonesia,2013,Primary energy consumption (EJ),6.515374836
Energy Institute,Asia Pacific,Australia,2013,Primary energy consumption (EJ),5.600110208
Energy Institute,Asia Pacific,Taiwan,2013,Primary energy consumption (EJ),4.696917193
Energy Institute,Asia Pacific,Japan,2013,Primary energy consumption (EJ),20.07222164
Energy Institute,Asia Pacific,Thailand,2013,Primary energy consumption (EJ),4.726308862
Energy Institute,Asia Pacific,New Zealand,2013,Primary energy consumption (EJ),0.862444497
Energy Institute,Asia Pacific,Sri Lanka,2013,Primary energy consumption (EJ),0.285170887
Energy Institute,Asia Pacific,Vietnam,2013,Primary energy consumption (EJ),2.373852682
Energy Institute,Asia Pacific,China,2013,Primary energy consumption (EJ),121.8692339
Energy Institute,Asia Pacific,Singapore,2013,Primary energy consumption (EJ),2.924967386
Energy Institute,Asia Pacific,Other Asia Pacific,2013,Primary energy consumption (EJ),2.14371005
