source,iso2,year,metric_type,value_tj,value_ej
Eurostat,AL,1990,FEC_EED,80157.037,0.080157037
Eurostat,AL,1991,FEC_EED,58936.777,0.058936777
Eurostat,AL,1992,FEC_EED,42802.225,0.042802225
Eurostat,AL,1993,FEC_EED,39320.853,0.039320853
Eurostat,AL,1994,FEC_EED,39284.527,0.039284527
Eurostat,AL,1995,FEC_EED,39733.375,0.039733375
Eurostat,AL,1996,FEC_EED,42943.158,0.042943158
Eurostat,AL,1997,FEC_EED,34601.953,0.034601953
Eurostat,AL,1998,FEC_EED,38590.592,0.038590592
Eurostat,AL,1999,FEC_EED,63452.054,0.063452054
Eurostat,AL,2000,FEC_EED,64131.988,0.064131988
Eurostat,AL,2001,FEC_EED,65764.512,0.065764512
Eurostat,AL,2002,FEC_EED,75309.36,0.07530936
Eurostat,AL,2003,FEC_EED,73698.331,0.073698331
Eurostat,AL,2004,FEC_EED,82600.015,0.082600015
Eurostat,AL,2005,FEC_EED,79602.45,0.07960245
Eurostat,AL,2006,FEC_EED,72506.934,0.072506934
Eurostat,AL,2007,FEC_EED,70836.75,0.07083675
Eurostat,AL,2008,FEC_EED,73986.818,0.073986818
Eurostat,AL,2009,FEC_EED,77884.967,0.077884967
Eurostat,AL,2010,FEC_EED,80193.039,0.080193039
Eurostat,AL,2011,FEC_EED,82647.788,0.082647788
Eurostat,AL,2012,FEC_EED,75829.801,0.075829801
Eurostat,AL,2013,FEC_EED,83042.596,0.083042596
Eurostat,AL,2014,FEC_EED,86532.375,0.086532375
Eurostat,AL,2015,FEC_EED,82251.859,0.082251859
Eurostat,AL,2016,FEC_EED,79788.694,0.079788694
Eurostat,AL,2017,FEC_EED,87353.609,0.087353609
Eurostat,AL,2018,FEC_EED,89642.851,0.089642851
Eurostat,AL,2019,FEC_EED,86859.525,0.086859525
Eurostat,AL,2020,FEC_EED,77744.483,0.077744483
Eurostat,AL,2021,FEC_EED,84949.677,0.084949677
Eurostat,AL,2022,FEC_EED,83598.62,0.08359862
Eurostat,AL,2023,FEC_EED,81292.484,0.081292484
Eurostat,AT,1990,FEC_EED,764342.4,0.7643424
Eurostat,AT,1991,FEC_EED,826433.26,0.82643326
Eurostat,AT,1992,FEC_EED,807131.201,0.807131201
Eurostat,AT,1993,FEC_EED,822552.291,0.822552291
Eurostat,AT,1994,FEC_EED,804380.245,0.804380245
Eurostat,AT,1995,FEC_EED,842960.643,0.842960643
Eurostat,AT,1996,FEC_EED,916386.78,0.91638678
Eurostat,AT,1997,FEC_EED,895788.005,0.895788005
Eurostat,AT,1998,FEC_EED,923450.258,0.923450258
Eurostat,AT,1999,FEC_EED,932791.864,0.932791864
Eurostat,AT,2000,FEC_EED,936401.131,0.936401131
Eurostat,AT,2001,FEC_EED,994938.624,0.994938624
Eurostat,AT,2002,FEC_EED,1002893.233,1.002893233
Eurostat,AT,2003,FEC_EED,1058365.449,1.058365449
Eurostat,AT,2004,FEC_EED,1075065.268,1.075065268
Eurostat,AT,2005,FEC_EED,1100681.23,1.10068123
Eurostat,AT,2006,FEC_EED,1103930.922,1.103930922
Eurostat,AT,2007,FEC_EED,1086277.311,1.086277311
Eurostat,AT,2008,FEC_EED,1087618.539,1.087618539
Eurostat,AT,2009,FEC_EED,1053621.055,1.053621055
Eurostat,AT,2010,FEC_EED,1108249.129,1.108249129
Eurostat,AT,2011,FEC_EED,1072681.025,1.072681025
Eurostat,AT,2012,FEC_EED,1075584.473,1.075584473
Eurostat,AT,2013,FEC_EED,1098521.032,1.098521032
Eurostat,AT,2014,FEC_EED,1054115.417,1.054115417
Eurostat,AT,2015,FEC_EED,1085178.035,1.085178035
Eurostat,AT,2016,FEC_EED,1113124.712,1.113124712
Eurostat,AT,2017,FEC_EED,1127807.891,1.127807891
Eurostat,AT,2018,FEC_EED,1111154.365,1.111154365
Eurostat,AT,2019,FEC_EED,1122752.055,1.122752055
Eurostat,AT,2020,FEC_EED,1038199.923,1.038199923
Eurostat,AT,2021,FEC_EED,1104855.818,1.104855818
Eurostat,AT,2022,FEC_EED,1052052.831,1.052052831
Eurostat,AT,2023,FEC_EED,1011967.36,1.01196736
Eurostat,BE,1990,FEC_EED,1231718.693,1.231718693
Eurostat,BE,1991,FEC_EED,1293594.872,1.293594872
Eurostat,BE,1992,FEC_EED,1301398.709,1.301398709
Eurostat,BE,1993,FEC_EED,1285835.256,1.285835256
Eurostat,BE,1994,FEC_EED,1307460.391,1.307460391
Eurostat,BE,1995,FEC_EED,1348110.226,1.348110226
Eurostat,BE,1996,FEC_EED,1439076.888,1.439076888
Eurostat,BE,1997,FEC_EED,1414679.484,1.414679484
Eurostat,BE,1998,FEC_EED,1450900.881,1.450900881
Eurostat,BE,1999,FEC_EED,1448385.332,1.448385332
Eurostat,BE,2000,FEC_EED,1471478.951,1.471478951
Eurostat,BE,2001,FEC_EED,1535254.897,1.535254897
Eurostat,BE,2002,FEC_EED,1455006.132,1.455006132
Eurostat,BE,2003,FEC_EED,1508913.602,1.508913602
Eurostat,BE,2004,FEC_EED,1497287.307,1.497287307
Eurostat,BE,2005,FEC_EED,1480367.446,1.480367446
Eurostat,BE,2006,FEC_EED,1462756.673,1.462756673
Eurostat,BE,2007,FEC_EED,1416592.09,1.41659209
Eurostat,BE,2008,FEC_EED,1478062.228,1.478062228
Eurostat,BE,2009,FEC_EED,1432242.539,1.432242539
Eurostat,BE,2010,FEC_EED,1539139.211,1.539139211
Eurostat,BE,2011,FEC_EED,1423492.191,1.423492191
Eurostat,BE,2012,FEC_EED,1435919.651,1.435919651
Eurostat,BE,2013,FEC_EED,1475851.15,1.47585115
Eurostat,BE,2014,FEC_EED,1374942.271,1.374942271
Eurostat,BE,2015,FEC_EED,1445402.73,1.44540273
Eurostat,BE,2016,FEC_EED,1455424.957,1.455424957
Eurostat,BE,2017,FEC_EED,1441711.3,1.4417113
Eurostat,BE,2018,FEC_EED,1454173.967,1.454173967
Eurostat,BE,2019,FEC_EED,1424692.22,1.42469222
Eurostat,BE,2020,FEC_EED,1337402.433,1.337402433
Eurostat,BE,2021,FEC_EED,1438631.358,1.438631358
Eurostat,BE,2022,FEC_EED,1334959.157,1.334959157
Eurostat,BE,2023,FEC_EED,1310536.003,1.310536003
Eurostat,BG,1990,FEC_EED,678397.234,0.678397234
Eurostat,BG,1991,FEC_EED,509122.991,0.509122991
Eurostat,BG,1992,FEC_EED,452469.902,0.452469902
Eurostat,BG,1993,FEC_EED,442659.723,0.442659723
Eurostat,BG,1994,FEC_EED,441377.885,0.441377885
Eurostat,BG,1995,FEC_EED,463336.937,0.463336937
Eurostat,BG,1996,FEC_EED,470932.973,0.470932973
Eurostat,BG,1997,FEC_EED,432657.038,0.432657038
Eurostat,BG,1998,FEC_EED,419824.004,0.419824004
Eurostat,BG,1999,FEC_EED,365660.581,0.365660581
Eurostat,BG,2000,FEC_EED,363283.467,0.363283467
Eurostat,BG,2001,FEC_EED,364459.572,0.364459572
Eurostat,BG,2002,FEC_EED,364723.884,0.364723884
Eurostat,BG,2003,FEC_EED,389791.437,0.389791437
Eurostat,BG,2004,FEC_EED,389196.582,0.389196582
Eurostat,BG,2005,FEC_EED,409204.076,0.409204076
Eurostat,BG,2006,FEC_EED,423318.776,0.423318776
Eurostat,BG,2007,FEC_EED,417930.085,0.417930085
Eurostat,BG,2008,FEC_EED,410540.551,0.410540551
Eurostat,BG,2009,FEC_EED,359715.641,0.359715641
Eurostat,BG,2010,FEC_EED,369652.939,0.369652939
Eurostat,BG,2011,FEC_EED,387367.203,0.387367203
Eurostat,BG,2012,FEC_EED,386010.515,0.386010515
Eurostat,BG,2013,FEC_EED,367410.943,0.367410943
Eurostat,BG,2014,FEC_EED,376224.063,0.376224063
Eurostat,BG,2015,FEC_EED,397341.759,0.397341759
Eurostat,BG,2016,FEC_EED,403999.463,0.403999463
Eurostat,BG,2017,FEC_EED,414344.969,0.414344969
Eurostat,BG,2018,FEC_EED,415386.419,0.415386419
Eurostat,BG,2019,FEC_EED,412493.554,0.412493554
Eurostat,BG,2020,FEC_EED,398818.666,0.398818666
Eurostat,BG,2021,FEC_EED,427001.325,0.427001325
Eurostat,BG,2022,FEC_EED,415411.171,0.415411171
Eurostat,BG,2023,FEC_EED,401364.748,0.401364748
Eurostat,CY,1990,FEC_EED,46122.824,0.046122824
Eurostat,CY,1991,FEC_EED,53917.646,0.053917646
Eurostat,CY,1992,FEC_EED,55239.872,0.055239872
Eurostat,CY,1993,FEC_EED,54704.25,0.05470425
Eurostat,CY,1994,FEC_EED,56656.38,0.05665638
Eurostat,CY,1995,FEC_EED,59696.691,0.059696691
Eurostat,CY,1996,FEC_EED,61880.233,0.061880233
Eurostat,CY,1997,FEC_EED,61940.86,0.06194086
Eurostat,CY,1998,FEC_EED,64879.336,0.064879336
Eurostat,CY,1999,FEC_EED,66704.204,0.066704204
Eurostat,CY,2000,FEC_EED,69069.29,0.06906929
Eurostat,CY,2001,FEC_EED,71550.482,0.071550482
Eurostat,CY,2002,FEC_EED,72117.965,0.072117965
Eurostat,CY,2003,FEC_EED,76314.524,0.076314524
Eurostat,CY,2004,FEC_EED,76808.358,0.076808358
Eurostat,CY,2005,FEC_EED,76785.915,0.076785915
Eurostat,CY,2006,FEC_EED,78093.343,0.078093343
Eurostat,CY,2007,FEC_EED,80718.273,0.080718273
Eurostat,CY,2008,FEC_EED,82695.897,0.082695897
Eurostat,CY,2009,FEC_EED,81249.841,0.081249841
Eurostat,CY,2010,FEC_EED,80780.863,0.080780863
Eurostat,CY,2011,FEC_EED,80505.248,0.080505248
Eurostat,CY,2012,FEC_EED,74080.912,0.074080912
Eurostat,CY,2013,FEC_EED,67763.452,0.067763452
Eurostat,CY,2014,FEC_EED,67788.893,0.067788893
Eurostat,CY,2015,FEC_EED,69827.107,0.069827107
Eurostat,CY,2016,FEC_EED,73941.998,0.073941998
Eurostat,CY,2017,FEC_EED,78028.448,0.078028448
Eurostat,CY,2018,FEC_EED,77803.081,0.077803081
Eurostat,CY,2019,FEC_EED,78995.068,0.078995068
Eurostat,CY,2020,FEC_EED,65847.979,0.065847979
Eurostat,CY,2021,FEC_EED,70877.443,0.070877443
Eurostat,CY,2022,FEC_EED,76359.489,0.076359489
Eurostat,CY,2023,FEC_EED,78478.604,0.078478604
Eurostat,CZ,1990,FEC_EED,1314539.006,1.314539006
Eurostat,CZ,1991,FEC_EED,1181772.946,1.181772946
Eurostat,CZ,1992,FEC_EED,1168705.582,1.168705582
Eurostat,CZ,1993,FEC_EED,1138971.756,1.138971756
Eurostat,CZ,1994,FEC_EED,1068420.451,1.068420451
Eurostat,CZ,1995,FEC_EED,1056929.916,1.056929916
Eurostat,CZ,1996,FEC_EED,1071510.502,1.071510502
Eurostat,CZ,1997,FEC_EED,1057360.573,1.057360573
Eurostat,CZ,1998,FEC_EED,1017451.956,1.017451956
Eurostat,CZ,1999,FEC_EED,981946.301,0.981946301
Eurostat,CZ,2000,FEC_EED,1011151.369,1.011151369
Eurostat,CZ,2001,FEC_EED,1032060.82,1.03206082
Eurostat,CZ,2002,FEC_EED,1006724.586,1.006724586
Eurostat,CZ,2003,FEC_EED,1052457.775,1.052457775
Eurostat,CZ,2004,FEC_EED,1062775.859,1.062775859
Eurostat,CZ,2005,FEC_EED,1054678.944,1.054678944
Eurostat,CZ,2006,FEC_EED,1066460.637,1.066460637
Eurostat,CZ,2007,FEC_EED,1044024.413,1.044024413
Eurostat,CZ,2008,FEC_EED,1043567.728,1.043567728
Eurostat,CZ,2009,FEC_EED,1008987.079,1.008987079
Eurostat,CZ,2010,FEC_EED,1021115.364,1.021115364
Eurostat,CZ,2011,FEC_EED,987701.559,0.987701559
Eurostat,CZ,2012,FEC_EED,986063.839,0.986063839
Eurostat,CZ,2013,FEC_EED,976951.017,0.976951017
Eurostat,CZ,2014,FEC_EED,948126.705,0.948126705
Eurostat,CZ,2015,FEC_EED,975041.325,0.975041325
Eurostat,CZ,2016,FEC_EED,1000116.672,1.000116672
Eurostat,CZ,2017,FEC_EED,1032269.966,1.032269966
Eurostat,CZ,2018,FEC_EED,1022834.367,1.022834367
Eurostat,CZ,2019,FEC_EED,1023514.024,1.023514024
Eurostat,CZ,2020,FEC_EED,990074.764,0.990074764
Eurostat,CZ,2021,FEC_EED,1054359.541,1.054359541
Eurostat,CZ,2022,FEC_EED,1005842.03,1.00584203
Eurostat,CZ,2023,FEC_EED,946468.459,0.946468459
Eurostat,DE,1990,FEC_EED,9346130.667,9.346130667
Eurostat,DE,1991,FEC_EED,9277209.96,9.27720996
Eurostat,DE,1992,FEC_EED,9006094.903,9.006094903
Eurostat,DE,1993,FEC_EED,9086788.841,9.086788841
Eurostat,DE,1994,FEC_EED,8903064.19,8.90306419
Eurostat,DE,1995,FEC_EED,9041405.625,9.041405625
Eurostat,DE,1996,FEC_EED,9448218.409,9.448218409
Eurostat,DE,1997,FEC_EED,9269602.539,9.269602539
Eurostat,DE,1998,FEC_EED,9213214.487,9.213214487
Eurostat,DE,1999,FEC_EED,9054232.238,9.054232238
Eurostat,DE,2000,FEC_EED,8951002.676,8.951002676
Eurostat,DE,2001,FEC_EED,9108195.985,9.108195985
Eurostat,DE,2002,FEC_EED,8970555.522,8.970555522
Eurostat,DE,2003,FEC_EED,9139198.354,9.139198354
Eurostat,DE,2004,FEC_EED,9100083.218,9.100083218
Eurostat,DE,2005,FEC_EED,8982183.571,8.982183571
Eurostat,DE,2006,FEC_EED,9226142.062,9.226142062
Eurostat,DE,2007,FEC_EED,8685013.069,8.685013069
Eurostat,DE,2008,FEC_EED,9055577.537,9.055577537
Eurostat,DE,2009,FEC_EED,8555327.481,8.555327481
Eurostat,DE,2010,FEC_EED,9100367.324,9.100367324
Eurostat,DE,2011,FEC_EED,8639964.15,8.63996415
Eurostat,DE,2012,FEC_EED,8799089.05,8.79908905
Eurostat,DE,2013,FEC_EED,9028333.092,9.028333092
Eurostat,DE,2014,FEC_EED,8557823.363,8.557823363
Eurostat,DE,2015,FEC_EED,8672454.097,8.672454097
Eurostat,DE,2016,FEC_EED,8846820.373,8.846820373
Eurostat,DE,2017,FEC_EED,8916705.867,8.916705867
Eurostat,DE,2018,FEC_EED,8765000.356,8.765000356
Eurostat,DE,2019,FEC_EED,8762487.79,8.76248779
Eurostat,DE,2020,FEC_EED,8265639.763,8.265639763
Eurostat,DE,2021,FEC_EED,8461408.718,8.461408718
Eurostat,DE,2022,FEC_EED,8245368.692,8.245368692
Eurostat,DE,2023,FEC_EED,7829179.347,7.829179347
Eurostat,DK,1990,FEC_EED,563554.9,0.5635549
Eurostat,DK,1991,FEC_EED,595312.65,0.59531265
Eurostat,DK,1992,FEC_EED,587375.62,0.58737562
Eurostat,DK,1993,FEC_EED,606961.32,0.60696132
Eurostat,DK,1994,FEC_EED,608081.791,0.608081791
Eurostat,DK,1995,FEC_EED,620644.008,0.620644008
Eurostat,DK,1996,FEC_EED,645839.64,0.64583964
Eurostat,DK,1997,FEC_EED,631407.046,0.631407046
Eurostat,DK,1998,FEC_EED,630211.122,0.630211122
Eurostat,DK,1999,FEC_EED,628496.64,0.62849664
Eurostat,DK,2000,FEC_EED,616430.741,0.616430741
Eurostat,DK,2001,FEC_EED,633371.101,0.633371101
Eurostat,DK,2002,FEC_EED,619593.105,0.619593105
Eurostat,DK,2003,FEC_EED,633568.305,0.633568305
Eurostat,DK,2004,FEC_EED,643356.051,0.643356051
Eurostat,DK,2005,FEC_EED,649026.194,0.649026194
Eurostat,DK,2006,FEC_EED,655924.913,0.655924913
Eurostat,DK,2007,FEC_EED,658217.792,0.658217792
Eurostat,DK,2008,FEC_EED,650092.272,0.650092272
Eurostat,DK,2009,FEC_EED,619466.605,0.619466605
Eurostat,DK,2010,FEC_EED,649892.382,0.649892382
Eurostat,DK,2011,FEC_EED,619680.534,0.619680534
Eurostat,DK,2012,FEC_EED,598478.147,0.598478147
Eurostat,DK,2013,FEC_EED,591375.041,0.591375041
Eurostat,DK,2014,FEC_EED,571781.538,0.571781538
Eurostat,DK,2015,FEC_EED,592473.955,0.592473955
Eurostat,DK,2016,FEC_EED,607012.106,0.607012106
Eurostat,DK,2017,FEC_EED,610266.968,0.610266968
Eurostat,DK,2018,FEC_EED,610018.343,0.610018343
Eurostat,DK,2019,FEC_EED,599103.149,0.599103149
Eurostat,DK,2020,FEC_EED,547899.541,0.547899541
Eurostat,DK,2021,FEC_EED,579602.126,0.579602126
Eurostat,DK,2022,FEC_EED,558358.1,0.5583581
Eurostat,DK,2023,FEC_EED,559879.315,0.559879315
Eurostat,EE,1990,FEC_EED,223349.379,0.223349379
Eurostat,EE,1991,FEC_EED,219410.53,0.21941053
Eurostat,EE,1992,FEC_EED,143834.744,0.143834744
Eurostat,EE,1993,FEC_EED,122933.678,0.122933678
Eurostat,EE,1994,FEC_EED,121189.344,0.121189344
Eurostat,EE,1995,FEC_EED,110336.667,0.110336667
Eurostat,EE,1996,FEC_EED,121260.522,0.121260522
Eurostat,EE,1997,FEC_EED,119734.409,0.119734409
Eurostat,EE,1998,FEC_EED,110350.873,0.110350873
Eurostat,EE,1999,FEC_EED,101979.119,0.101979119
Eurostat,EE,2000,FEC_EED,101698.879,0.101698879
Eurostat,EE,2001,FEC_EED,111564.428,0.111564428
Eurostat,EE,2002,FEC_EED,109709.667,0.109709667
Eurostat,EE,2003,FEC_EED,114409.866,0.114409866
Eurostat,EE,2004,FEC_EED,117386,0.117386
Eurostat,EE,2005,FEC_EED,119778.478,0.119778478
Eurostat,EE,2006,FEC_EED,120635.704,0.120635704
Eurostat,EE,2007,FEC_EED,129065.274,0.129065274
Eurostat,EE,2008,FEC_EED,128008.421,0.128008421
Eurostat,EE,2009,FEC_EED,115606.661,0.115606661
Eurostat,EE,2010,FEC_EED,121925.068,0.121925068
Eurostat,EE,2011,FEC_EED,118363.884,0.118363884
Eurostat,EE,2012,FEC_EED,120870.677,0.120870677
Eurostat,EE,2013,FEC_EED,120913.2,0.1209132
Eurostat,EE,2014,FEC_EED,118152.268,0.118152268
Eurostat,EE,2015,FEC_EED,117244.141,0.117244141
Eurostat,EE,2016,FEC_EED,118933.153,0.118933153
Eurostat,EE,2017,FEC_EED,120038.351,0.120038351
Eurostat,EE,2018,FEC_EED,123824.787,0.123824787
Eurostat,EE,2019,FEC_EED,121188.624,0.121188624
Eurostat,EE,2020,FEC_EED,115115.985,0.115115985
Eurostat,EE,2021,FEC_EED,118599.354,0.118599354
Eurostat,EE,2022,FEC_EED,116312.652,0.116312652
Eurostat,EE,2023,FEC_EED,109424.934,0.109424934
Eurostat,EL,1990,FEC_EED,615392.212,0.615392212
Eurostat,EL,1991,FEC_EED,628515.833,0.628515833
Eurostat,EL,1992,FEC_EED,632334.412,0.632334412
Eurostat,EL,1993,FEC_EED,634053.64,0.63405364
Eurostat,EL,1994,FEC_EED,647067.917,0.647067917
Eurostat,EL,1995,FEC_EED,662822.476,0.662822476
Eurostat,EL,1996,FEC_EED,709285.345,0.709285345
Eurostat,EL,1997,FEC_EED,730523.882,0.730523882
Eurostat,EL,1998,FEC_EED,768228.602,0.768228602
Eurostat,EL,1999,FEC_EED,765659.593,0.765659593
Eurostat,EL,2000,FEC_EED,784999.765,0.784999765
Eurostat,EL,2001,FEC_EED,810373.182,0.810373182
Eurostat,EL,2002,FEC_EED,825296.319,0.825296319
Eurostat,EL,2003,FEC_EED,868987.429,0.868987429
Eurostat,EL,2004,FEC_EED,859660.23,0.85966023
Eurostat,EL,2005,FEC_EED,880165.986,0.880165986
Eurostat,EL,2006,FEC_EED,905535.99,0.90553599
Eurostat,EL,2007,FEC_EED,925214.805,0.925214805
Eurostat,EL,2008,FEC_EED,897472.618,0.897472618
Eurostat,EL,2009,FEC_EED,861837.008,0.861837008
Eurostat,EL,2010,FEC_EED,797826.23,0.79782623
Eurostat,EL,2011,FEC_EED,792343.476,0.792343476
Eurostat,EL,2012,FEC_EED,714323.188,0.714323188
Eurostat,EL,2013,FEC_EED,642341.927,0.642341927
Eurostat,EL,2014,FEC_EED,652369.556,0.652369556
Eurostat,EL,2015,FEC_EED,693531.08,0.69353108
Eurostat,EL,2016,FEC_EED,701167.328,0.701167328
Eurostat,EL,2017,FEC_EED,686850.788,0.686850788
Eurostat,EL,2018,FEC_EED,666004.241,0.666004241
Eurostat,EL,2019,FEC_EED,677162.896,0.677162896
Eurostat,EL,2020,FEC_EED,604530.798,0.604530798
Eurostat,EL,2021,FEC_EED,635087.206,0.635087206
Eurostat,EL,2022,FEC_EED,674564.909,0.674564909
Eurostat,EL,2023,FEC_EED,658647.001,0.658647001
Eurostat,ES,1990,FEC_EED,2348770.402,2.348770402
Eurostat,ES,1991,FEC_EED,2453868.149,2.453868149
Eurostat,ES,1992,FEC_EED,2496819.811,2.496819811
Eurostat,ES,1993,FEC_EED,2463687.938,2.463687938
Eurostat,ES,1994,FEC_EED,2589767.118,2.589767118
Eurostat,ES,1995,FEC_EED,2650609.132,2.650609132
Eurostat,ES,1996,FEC_EED,2721201.274,2.721201274
Eurostat,ES,1997,FEC_EED,2831166.042,2.831166042
Eurostat,ES,1998,FEC_EED,2986115.907,2.986115907
Eurostat,ES,1999,FEC_EED,3091706.4,3.0917064
Eurostat,ES,2000,FEC_EED,3312485.308,3.312485308
Eurostat,ES,2001,FEC_EED,3471578.104,3.471578104
Eurostat,ES,2002,FEC_EED,3526219.387,3.526219387
Eurostat,ES,2003,FEC_EED,3746126.029,3.746126029
Eurostat,ES,2004,FEC_EED,3923192.11,3.92319211
Eurostat,ES,2005,FEC_EED,4056580.973,4.056580973
Eurostat,ES,2006,FEC_EED,3966741.052,3.966741052
Eurostat,ES,2007,FEC_EED,4075815.803,4.075815803
Eurostat,ES,2008,FEC_EED,3934114.953,3.934114953
Eurostat,ES,2009,FEC_EED,3661456.907,3.661456907
Eurostat,ES,2010,FEC_EED,3710409.11,3.71040911
Eurostat,ES,2011,FEC_EED,3605993.769,3.605993769
Eurostat,ES,2012,FEC_EED,3462128.461,3.462128461
Eurostat,ES,2013,FEC_EED,3338380.393,3.338380393
Eurostat,ES,2014,FEC_EED,3289770.996,3.289770996
Eurostat,ES,2015,FEC_EED,3358688.607,3.358688607
Eurostat,ES,2016,FEC_EED,3436059.62,3.43605962
Eurostat,ES,2017,FEC_EED,3533108.806,3.533108806
Eurostat,ES,2018,FEC_EED,3613995.11,3.61399511
Eurostat,ES,2019,FEC_EED,3610939.258,3.610939258
Eurostat,ES,2020,FEC_EED,3087066.176,3.087066176
Eurostat,ES,2021,FEC_EED,3349646.549,3.349646549
Eurostat,ES,2022,FEC_EED,3395342.105,3.395342105
Eurostat,ES,2023,FEC_EED,3373740.835,3.373740835
Eurostat,EU27_2020,1990,FEC_EED,38711998.22,38.71199822
Eurostat,EU27_2020,1991,FEC_EED,38809919.63,38.80991963
Eurostat,EU27_2020,1992,FEC_EED,37765723.42,37.76572342
Eurostat,EU27_2020,1993,FEC_EED,37853468.76,37.85346876
Eurostat,EU27_2020,1994,FEC_EED,37514169.83,37.51416983
Eurostat,EU27_2020,1995,FEC_EED,38309146.1,38.3091461
Eurostat,EU27_2020,1996,FEC_EED,40034309.95,40.03430995
Eurostat,EU27_2020,1997,FEC_EED,39608466.81,39.60846681
Eurostat,EU27_2020,1998,FEC_EED,39870511.66,39.87051166
Eurostat,EU27_2020,1999,FEC_EED,39816339.85,39.81633985
Eurostat,EU27_2020,2000,FEC_EED,39965992.45,39.96599245
Eurostat,EU27_2020,2001,FEC_EED,40959135.51,40.95913551
Eurostat,EU27_2020,2002,FEC_EED,40695616.71,40.69561671
Eurostat,EU27_2020,2003,FEC_EED,41898612.03,41.89861203
Eurostat,EU27_2020,2004,FEC_EED,42327809.88,42.32780988
Eurostat,EU27_2020,2005,FEC_EED,42587195.7,42.5871957
Eurostat,EU27_2020,2006,FEC_EED,42781731.57,42.78173157
Eurostat,EU27_2020,2007,FEC_EED,42049499.09,42.04949909
Eurostat,EU27_2020,2008,FEC_EED,42451387.86,42.45138786
Eurostat,EU27_2020,2009,FEC_EED,40408554.6,40.4085546
Eurostat,EU27_2020,2010,FEC_EED,42020763.25,42.02076325
Eurostat,EU27_2020,2011,FEC_EED,40408045.1,40.4080451
Eurostat,EU27_2020,2012,FEC_EED,40337376.65,40.33737665
Eurostat,EU27_2020,2013,FEC_EED,40254150.96,40.25415096
Eurostat,EU27_2020,2014,FEC_EED,38476145.37,38.47614537
Eurostat,EU27_2020,2015,FEC_EED,39352981.94,39.35298194
Eurostat,EU27_2020,2016,FEC_EED,40162128.08,40.16212808
Eurostat,EU27_2020,2017,FEC_EED,40650463.47,40.65046347
Eurostat,EU27_2020,2018,FEC_EED,40781530.76,40.78153076
Eurostat,EU27_2020,2019,FEC_EED,40556247.26,40.55624726
Eurostat,EU27_2020,2020,FEC_EED,37317639.05,37.31763905
Eurostat,EU27_2020,2021,FEC_EED,39677116.53,39.67711653
Eurostat,EU27_2020,2022,FEC_EED,38581120.36,38.58112036
Eurostat,EU27_2020,2023,FEC_EED,37416652.88,37.41665288
Eurostat,FI,1990,FEC_EED,891546.729,0.891546729
Eurostat,FI,1991,FEC_EED,873924.587,0.873924587
Eurostat,FI,1992,FEC_EED,871030.744,0.871030744
Eurostat,FI,1993,FEC_EED,872832.529,0.872832529
Eurostat,FI,1994,FEC_EED,918186.169,0.918186169
Eurostat,FI,1995,FEC_EED,905029.359,0.905029359
Eurostat,FI,1996,FEC_EED,924266.818,0.924266818
Eurostat,FI,1997,FEC_EED,950119.494,0.950119494
Eurostat,FI,1998,FEC_EED,985311.8,0.9853118
Eurostat,FI,1999,FEC_EED,990781.5,0.9907815
Eurostat,FI,2000,FEC_EED,989274.319,0.989274319
Eurostat,FI,2001,FEC_EED,1010913.954,1.010913954
Eurostat,FI,2002,FEC_EED,1036850.477,1.036850477
Eurostat,FI,2003,FEC_EED,1050277.647,1.050277647
Eurostat,FI,2004,FEC_EED,1061388.85,1.06138885
Eurostat,FI,2005,FEC_EED,1023012.446,1.023012446
Eurostat,FI,2006,FEC_EED,1076123.663,1.076123663
Eurostat,FI,2007,FEC_EED,1080898.41,1.08089841
Eurostat,FI,2008,FEC_EED,1042791.625,1.042791625
Eurostat,FI,2009,FEC_EED,975639.703,0.975639703
Eurostat,FI,2010,FEC_EED,1071117.301,1.071117301
Eurostat,FI,2011,FEC_EED,1020107.085,1.020107085
Eurostat,FI,2012,FEC_EED,1028640.445,1.028640445
Eurostat,FI,2013,FEC_EED,1013117.545,1.013117545
Eurostat,FI,2014,FEC_EED,1006661.187,1.006661187
Eurostat,FI,2015,FEC_EED,991850.746,0.991850746
Eurostat,FI,2016,FEC_EED,1033014.813,1.033014813
Eurostat,FI,2017,FEC_EED,1038732.715,1.038732715
Eurostat,FI,2018,FEC_EED,1056447.901,1.056447901
Eurostat,FI,2019,FEC_EED,1049597.736,1.049597736
Eurostat,FI,2020,FEC_EED,961408.531,0.961408531
Eurostat,FI,2021,FEC_EED,1019896.245,1.019896245
Eurostat,FI,2022,FEC_EED,958708.619,0.958708619
Eurostat,FI,2023,FEC_EED,930674.005,0.930674005
Eurostat,FR,1990,FEC_EED,5490348.334,5.490348334
Eurostat,FR,1991,FEC_EED,5860155.759,5.860155759
Eurostat,FR,1992,FEC_EED,5900367.435,5.900367435
Eurostat,FR,1993,FEC_EED,5861198.186,5.861198186
Eurostat,FR,1994,FEC_EED,5744557.882,5.744557882
Eurostat,FR,1995,FEC_EED,5812046.305,5.812046305
Eurostat,FR,1996,FEC_EED,6100057.177,6.100057177
Eurostat,FR,1997,FEC_EED,5995141.466,5.995141466
Eurostat,FR,1998,FEC_EED,6164596.459,6.164596459
Eurostat,FR,1999,FEC_EED,6221390.124,6.221390124
Eurostat,FR,2000,FEC_EED,6294497.85,6.29449785
